name,symbol,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,timestamp,EMA,RSI,MACD
Ellipsis,EPX,70214813464.86603,132000000000.0,132000000000.0,2022-05-04T05:09:40.000Z,41,805,0.0002271905663328,4486217.72907114,138.5036,-0.68680476,3.50264966,7.80115597,7.56932749,27.38965057,32.94215662,15952143.236035254,0.0,29989154.76,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.00022783072587809287,45.70227188323348,-2.3397857404388244e-07
Grove Coin,GRV,95083335.0,99049999.75,100000000.0,2023-01-11T17:31:53.000Z,34,806,0.1659305782982265,4545680.61298689,1.3857,-0.1893821,2.76777446,47.00134021,4.6051919,60.93233652,63.70016811,15777232.763074003,0.0,16593057.83,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.1623931283980348,73.23419867731633,0.0016310793122380762
SOLVE,SOLVE,665125012.5107346,1000000000.0,1000000000.0,2019-02-04T00:00:00.000Z,18,807,0.0236980784780513,382487.00373604,-27.7804,-0.1064615,3.27916215,5.09201974,6.72532885,-0.40081461,-19.16777655,15762184.744194264,0.001,23698078.48,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.023523349101179997,65.5148768431748,5.8968161973434186e-05
Student Coin,STC,5322747502.0,10000000000.0,,2020-07-30T00:00:00.000Z,23,808,0.0029317457265651,86500.12085512,554.6188,0.09711598,1.22200187,4.90016012,9.19064558,11.605592,-1.30040045,15604942.242573615,0.0,29317457.27,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0029419464009349653,46.035412825185915,-4.060728436807576e-06
Namecoin,NMC,14736400.0,14736400.0,,2013-04-28T00:00:00.000Z,7,809,1.0576859339554323,14235.83029323,142.6983,3.34303178,2.65579201,-15.05588457,-10.83992461,-17.04694323,-25.58130128,15586482.997140836,0.0,15586483.0,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.0307635379651292,63.071309940718955,0.001983919238322862
Ellipsis,EPS,723701571.7997887,723701571.7997887,1000000000.0,2021-03-24T00:00:00.000Z,59,810,0.0214123612529056,150.58252189,-81.6608,0.0649889,1.16361236,4.96220483,6.80241695,22.40225961,14.61087621,15496159.494672714,0.0,21412361.25,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.02130099790305331,58.438454494641995,3.827334644088132e-05
Bitcicoin,BITCI,7708828412.0,20872348887.0,100000000000.0,2021-01-29T00:00:00.000Z,64,811,0.0019954327129101,873372.83949874,1.1564,0.40005376,0.31038409,-4.47891401,-10.81011347,-7.46543438,-14.10503076,15382448.391515652,0.0,199543271.29,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0019687313691712145,68.07871384843392,6.314325729927725e-06
Bubblefong,BBF,177227896.58,1000000000.0,,2022-03-28T09:47:03.000Z,7,812,0.0863173377686502,700211.20638004,-4.5426,0.27396893,-1.09357032,-10.90110933,4.90840747,10.45115018,-18.29930154,15297840.211123278,0.0,86317337.77,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.08618621139799322,51.29983655734441,2.967454992353069e-05
LATOKEN,LA,380105462.0,400000000.0,1000000000.0,2017-10-25T00:00:00.000Z,9,813,0.0402427389070111,13463.43051161,69.2627,4.47084929,-0.42244613,-5.26051903,12.99211236,37.80431397,41.17703956,15296484.86439483,0.0,40242738.91,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.03934063472187722,64.70516693090794,4.7142847270364996e-05
MEVerse,MEV,1711645048.0465295,2003725440.958816,2010000000.0,2022-03-25T06:08:42.000Z,7,814,0.008869672787774,1140565.51314538,-30.8778,0.40345399,-0.75603481,64.93908755,75.96832629,107.76665372,124.00477124,15181731.504986525,0.0,17828042.3,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0088890067439337,46.84930384703942,-2.826743283771034e-05
Metacade,MCADE,1330753753.54,1978120584.0,2000000000.0,2023-04-07T15:29:04.000Z,10,815,0.0114005864659921,174982.30385935,87.3099,0.76502824,7.59710945,-19.03903905,57.9437937,80.9018579,47.70178304,15171373.23217642,0.0,22801172.93,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.011334499930937414,57.918261356971065,7.497854814843448e-05
FC Porto Fan Token,PORTO,7800000.0,40000000.0,40000000.0,2021-11-08T06:40:54.000Z,71,816,1.938524886657496,3954450.49498758,18.3189,-0.41067403,4.72192607,2.54800473,7.81034484,20.22303347,6.96476318,15120494.115928466,0.0009,77540995.47,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.9347169179944166,54.85196785472875,0.00568333496165585
Shapeshift FOX Token,FOX,377154162.4716418,1000001337.0,,2021-01-06T00:00:00.000Z,44,817,0.0399823276722127,595185.64722412,66.7506,1.10826361,10.11851486,-11.33088261,54.14295971,95.47866805,87.6209986,15079501.306880146,0.0009,39982381.13,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.038333160670181624,86.89332199472167,0.0004940987208352787
Shido (New),SHIDO,9173512238.53599,13000000000.0,13000000000.0,2022-04-14T06:47:44.000Z,7,818,0.0016430978709862,1024961.86851608,9.0619,0.18975702,8.02258174,-4.28909819,-8.90548514,89.29869248,78.641743,15072978.428604402,0.0,21360272.32,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0016317315701851783,56.13022043714547,9.470766174650338e-07
Chrono.tech,TIME,710112.81,710112.81,710113.0,2017-02-26T00:00:00.000Z,30,819,21.16936050971101,835189.94010925,129.0287,-0.72381183,14.06765374,6.45442006,19.23554766,53.54786149,43.9276995,15032634.07745392,0.0009,15032638.1,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,21.42529694719344,32.36438785294577,-0.12525266405994984
Juventus Fan Token,JUV,5989272.0,20000000.0,20000000.0,2020-04-22T00:00:00.000Z,47,820,2.505444864410659,1730781.36946867,-14.9199,-0.03891689,2.05531059,-2.86793805,3.21266865,29.49557311,24.37367331,15005790.773958556,0.0,50108897.29,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2.488605669837161,72.84994137264754,0.00750249784706325
Zigcoin,ZIG,421534211.6,2000000000.0,,2021-04-16T00:00:00.000Z,44,821,0.0354341765510254,8446203.78080136,-20.5648,1.78452354,4.60427757,10.61139695,64.37494445,227.24938703,154.6785132,14936717.676131736,0.0,70868353.1,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.03673318896357834,27.21514407533448,-0.0006844650101683475
Divi,DIVI,3683126209.033736,3683126209.033736,,2018-10-12T00:00:00.000Z,12,822,0.00405026846537,161971.67311072,34.2604,0.02390935,15.66509109,15.43232252,-14.86993634,144.2133764,97.79687193,14917649.938427284,0.0,14917649.94,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0037206664060199573,71.87109724582255,0.0001432549512920228
GALAXIA,GXA,2445018536.0,9000000000.0,9000000000.0,2022-07-20T09:52:31.000Z,10,823,0.0060857017361695,12491782.54593261,11.6897,0.12280251,19.86042152,24.73097265,-3.03864408,33.76705427,27.97956993,14879653.549502,0.0,54771315.63,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.006361906024170957,22.52615276391063,-0.0001626422386874155
Hathor,HTR,249200720.0,925145720.0,0.0,2020-05-07T00:00:00.000Z,11,824,0.059603660466473,422724.78416517,20.1765,1.87157115,8.55306767,2.13520432,6.96259794,61.5614468,48.24725881,14853275.102880629,0.0,55142071.38,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.05835607144905352,80.28650720323564,0.0002531157820496316
Origin Dollar,OUSD,14774715.0,14774715.0,,2020-09-27T00:00:00.000Z,42,825,0.997918391926246,4396539.49043895,-30.9375,0.00392929,0.18702185,0.04796181,0.24310478,0.00203761,-0.08184366,14743959.833968587,0.0,14743959.83,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.9975002876830027,59.07819544024875,0.000221665151640682
Hillstone Finance,HSF,30011471.0,100000000.0,100000000.0,2022-01-07T03:29:29.000Z,5,826,0.4890535868675662,170954.67457642,-20.2764,-0.13405874,0.73630507,-1.66289852,-31.96066609,-2.36465829,-15.16040458,14677217.539721943,0.0,48905358.69,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.48819603341770096,54.254087507542074,0.00028668510737117625
BIDR,BIDR,225715436474.28632,645700000000.0,,2020-09-02T00:00:00.000Z,117,827,6.49344733568419e-05,1445647.92640383,16.1457,-0.23170654,0.93881311,0.02308411,1.95642201,2.33369986,-0.36613685,14656712.995967483,0.0,41928189.45,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,6.518721075988209e-05,35.280918423779184,-4.136706791499909e-08
Nodle,NODL,3189879304.514266,8536148589.455175,21000000000.0,2020-09-01T00:00:00.000Z,6,828,0.0045943346138743,141958.87723215,29.0016,0.75663348,13.57818601,33.12745126,63.3552448,50.79135754,34.70730035,14655372.902811397,0.0,96481026.89,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0043489101549528284,89.7162652573497,8.995447914791552e-05
Shiba Predator,QOM,599886333333333.0,599886333333333.0,1000000000000000.0,2022-03-18T01:52:31.000Z,22,829,2.4276055888524465e-08,46527.9808713,42.1093,0.19551874,6.65300518,3.37092298,16.07445656,15.01756632,6.6627354,14562874.154762007,0.0,24276055.89,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,2.387097425196104e-08,87.61130387197895,1.7669715240641144e-10
Fuse,FUSE,219882167.4558336,314655930.553138,,2021-02-01T00:00:00.000Z,69,830,0.0660188263134367,827144.57902043,9.6002,0.25920041,3.06040883,-4.94382782,28.31930904,73.76337329,52.60323206,14516362.622688685,0.0,20773215.23,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.06564717794850775,63.89287988655631,7.112832819747283e-05
HOPR,HOPR,341173813.0,394545361.0,1000000000.0,2020-08-11T00:00:00.000Z,33,831,0.0423590045409997,469009.80664061,28.9111,0.58880551,4.20936416,0.44182189,16.41964903,7.71025043,-3.69899055,14451783.094137188,0.0,42359004.54,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.042001839048843234,69.24274549113031,6.834629381870239e-05
Tottenham Hotspur Fan Token,SPURS,3593157.0,40000000.0,40000000.0,2023-10-26T09:55:31.000Z,14,832,4.017336326324878,3788048.43151454,-66.8394,0.41688805,-1.32626014,10.36999842,13.9598556,-13.88780386,-13.88780386,14434920.14228852,0.0,160693453.05,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,4.069577329562499,44.647629196727,-0.022938020924345714
Viberate,VIB,199995000.0,200000000.0,,2017-10-06T00:00:00.000Z,35,833,0.0720224301250874,8123091.23309665,372.2226,-0.61894705,4.45586731,-3.19940834,-3.0676759,60.76420911,73.61724776,14404125.912866851,0.0009,14404486.03,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.07186454855796608,51.30715725449269,5.548429919742526e-05
Swash,SWASH,897718608.8664252,995831684.8664252,,2021-09-26T10:44:45.000Z,22,834,0.0160202033762648,468650.34865394,9.3355,-0.7216306,4.74671895,24.77988667,47.31927304,85.43534229,70.75088219,14381634.688697685,0.0,15953426.12,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.016171861876568015,5.898196397262765,-3.014677124216908e-05
Arsenal Fan Token,AFC,9736282.0,40000000.0,,2021-09-01T06:53:13.000Z,12,835,1.4717246891213387,462190.924828,-53.75,-0.25290951,2.35128988,-8.3033746,9.71631121,21.61990815,11.96777608,14329126.599647686,0.0,58868987.56,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.473188853125338,49.81936097597243,0.0009215247820235639
Veloce,VEXT,37519305.3,49132656.0,300000000.0,2023-09-04T10:04:03.000Z,21,836,0.3806596630895115,5071926.35091612,19.0046,0.19298157,-2.44873601,-4.03690714,13.80861065,-23.98417146,-28.127018,14282086.11485052,0.0,114197898.93,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.38650481405254583,33.5756752066591,-0.0031024655086242525
Drep [new],DREP,48737500.0,100000000.0,,2021-04-07T00:00:00.000Z,35,837,0.2930523999165357,6092396.62759581,59.4613,0.03909735,2.54700226,6.71494654,5.31467552,14.75317386,25.87907521,14282641.34093216,0.0,29305239.99,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.2879334837345583,66.4440111135055,0.0018482391872008952
Push Protocol,PUSH,60365125.0,100000000.0,100000000.0,2021-04-13T00:00:00.000Z,40,838,0.235604188184919,241106.26926955,-16.6103,0.01283906,4.77524909,0.14699123,1.09838964,33.11074603,31.95620517,14222276.27030616,0.0,23560418.82,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.23235792005489353,67.40251913588601,0.0010910700031450948
ICHI,ICHI,7048192.58526858,10000000.0,,2020-11-19T00:00:00.000Z,81,839,2.011658013910906,523772.54506775,-16.0193,-0.18704881,4.30753823,2.10095996,11.17238896,25.12352639,9.54107514,14178553.097742964,0.0,20116580.14,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.997862952437573,65.50484308237539,0.0049054207085594825
Paribus,PBX,6443333980.188976,9282289336.283749,,2021-08-23T00:00:00.000Z,18,840,0.0021939396976033,313222.77716206,-3.0281,1.07873285,8.80664821,36.2522017,72.27547547,160.15152999,151.86652339,14136286.204053288,0.0,20364783.06,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0021544949487528144,64.43646256702013,9.7582397593967e-06
Unibright,UBT,149999999.24349335,150000000.0,150000000.0,2018-05-21T00:00:00.000Z,66,841,0.0940905457210655,33247.25272822,-20.5336,0.04567955,6.31093282,-13.26518675,-16.31426128,64.96492858,34.02270532,14113581.7869797,0.0,14113581.86,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.09266227029303233,62.22817741648973,0.0010303408920642743
Celo Euro,CEUR,12963052.61021433,12963052.61021433,,2021-04-28T00:00:00.000Z,35,842,1.0876283733064254,109679.39851696,-38.1597,-0.19798378,0.7680259,0.5606001,1.05133697,3.70632451,2.67247065,14098983.823533025,0.0,14098983.82,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,1.0882025732913905,48.41546534485689,0.00017689037315182787
r/CryptoCurrency Moons,MOON,106776318.0,107887754.0,,2020-10-14T00:00:00.000Z,33,843,0.1312286355414311,123279.75353041,-26.097,-0.14066243,3.33650694,-1.07797468,-15.38382683,-43.24663046,-53.48786387,14012110.519277956,0.0,14157962.75,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.13136424770631416,46.74771205310897,-0.00016531763544450073
OAX,OAX,77028691.13784318,100000000.0,,2017-07-31T00:00:00.000Z,20,844,0.181652944746767,19642919.86111271,417.0624,-0.49917734,4.16509011,2.39078967,-3.02715994,21.1838016,-4.77943283,13992488.575178407,0.0,18165294.47,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.17947237003021943,61.46703546385951,0.0010094676325375085
AIPAD,AIPAD,85181652.98359466,199049334.2921128,200000000.0,2023-03-01T03:12:00.000Z,15,845,0.163961603025778,843336.20274108,-28.2462,2.30817962,2.90329527,22.75062385,52.3509788,101.61156229,161.48094643,13966520.37157573,0.0,32792320.61,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.16120626155060672,55.92640468334971,-0.00014225046225985194
rhino.fi,DVF,24147147.6952941,100000000.0,,2021-07-05T00:00:00.000Z,14,846,0.5782299904653799,5031.57151902,-67.8319,0.24413898,-5.74854503,-0.25062803,5.75674182,8.08176351,3.9044954,13962604.98161603,0.0,57822999.05,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.5758184873379195,60.938029114690885,0.0007713694159309226
Vita Inu,VINU,899796387327160.8,899796387327160.8,900000000000000.0,2021-11-29T06:48:56.000Z,66,847,1.5343184171132462e-08,1279329.9177407,-20.5216,-0.79821505,6.83475002,12.76925146,70.47661422,91.52017903,72.86069121,13805741.687280264,0.0,13808865.75,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.5464793137434358e-08,48.66175981755618,-1.975520531320034e-11
LitLab Games,LITT,291825068.0,2999865943.0,3000000000.0,2023-05-15T03:44:37.000Z,13,848,0.0472344752417854,1052590.58185718,4.8395,0.07750919,7.98580572,-12.83305097,509.70476769,1207.66402123,1044.13572059,13784203.94937834,0.0,141703425.73,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.04578273682425815,76.33707032966373,0.0006873043670459419
blockbank,BBANK,211561980.0,400000000.0,,2021-05-16T00:00:00.000Z,30,849,0.0650546482673567,1686975.61890889,12.4467,1.01238018,36.01094133,7.85648794,84.72225337,265.58756,264.9141946,13763090.195645558,0.0,26021859.31,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.06107668678235944,57.32999503076238,0.001752594700275785
Santos FC Fan Token,SANTOS,4550000.0,30000000.0,30000000.0,2021-12-01T11:03:09.000Z,84,850,3.0225936540774643,6286620.93583783,15.4548,-0.27393636,3.55048693,-1.54036803,0.04128181,14.75108404,5.06123663,13752801.126052462,0.0008,90677809.62,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,3.0008457103656885,67.53228627312427,0.014372993035498549
Unisocks,SOCKS,302.0,302.0,315.0,2020-09-18T00:00:00.000Z,3,851,45245.61140386538,933.76482135,-43.8462,0.04454661,6.79668792,-0.94681142,24.25790814,57.88134846,74.5194852,13664174.643967343,0.0,14252367.59,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,44578.32990340178,92.32324796092243,310.11166291492555
PlayZap,PZP,38937311.46,149945000.0,150000000.0,2022-11-04T16:46:56.000Z,23,852,0.3547057401976412,1060539.35264458,34.1919,2.760449,-1.51927188,-28.41771391,-27.60247856,113.27841735,477.9250999,13811287.882725395,0.0,53205861.03,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.3542360446030555,45.26823506802425,-0.007463448490417801
Shyft Network,SHFT,1035441401.053424,2520000000.0,2520000000.0,2021-03-23T00:00:00.000Z,15,853,0.0130020871963037,218977.59338575,-35.5269,-0.49770027,9.01897931,49.90787331,77.36117032,197.56906181,141.90076002,13462899.383159546,0.0,32765259.73,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.013142795988786343,42.77841755856543,-0.00010291007740922953
Green Satoshi Token (SOL),GST,937155332.2559354,947155332.2559354,,2021-12-22T01:37:42.000Z,49,854,0.0142841584663615,777026.48218567,8.8621,3.71479651,7.76294896,6.34893132,33.35484831,66.65529397,51.9036852,13386475.27353946,0.0,13529316.86,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.014186723137703333,52.34266685683337,-4.129155262897616e-05
NFTX,NFTX,606672.13316391,650000.0,,2021-01-06T00:00:00.000Z,27,855,22.0401242013244,83456.33395109,43.4433,0.04461618,7.30313026,-18.36025559,11.64722846,70.83528303,77.10616456,13371129.164414993,0.0,14326080.73,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,21.77121702167693,64.54768182567814,0.06281033056752605
Izumi Finance,IZI,787400000.0,2000000000.0,2000000000.0,2021-12-21T01:43:27.000Z,55,856,0.0169193276968501,780847.7882717,168.4973,1.08135951,15.216503,4.7854984,24.65566563,65.2405724,44.92997323,13322278.628499774,0.0,33838655.39,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.016843693046806246,57.00160196092708,2.0678611273177577e-05
Netvrk,NTVRK,50557986.0,100000000.0,100000000.0,2021-05-20T00:00:00.000Z,24,857,0.2631541625657743,306461.08567249,25.5959,-0.67268585,2.21439518,-13.67726927,9.58735231,333.35518163,225.41611751,13304544.466842145,0.0,26315416.26,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.2666798516424087,23.582234882666583,-0.0023291684489429865
Kryll,KRL,38446598.0,49417348.0,49417348.0,2018-07-19T00:00:00.000Z,17,858,0.34229551718614,265193.65405362,5.078,0.04181531,2.83037185,14.99102918,41.99480212,67.41226659,57.78656338,13160098.146457614,0.0008,16915336.69,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.3409613488628187,64.82079498005413,0.00038274218884187805
Sperax,SPA,1691656056.63,4615267291.67,5000000000.0,2020-08-26T00:00:00.000Z,71,859,0.0077642721954729,1463952.39548807,-25.9175,4.12277881,6.67760789,-7.48164121,65.41923298,112.47308974,120.29087081,13134478.084795708,0.0,38821360.98,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.007442276007125173,78.09073713414203,5.2227808420399376e-05
Tokemak,TOKE,16314929.0,100000000.0,100000000.0,2021-08-09T00:00:00.000Z,46,860,0.8034218537125347,277554.65344625,-7.653,0.21346672,0.81323239,-17.28713457,82.52594642,122.14465717,100.5288938,13107770.50036839,0.0,80342185.37,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.7982309798787076,53.93208945099252,0.0005417476131279741
Nimiq,NIM,10448026767.80565,10967776767.80565,21000000000.0,2018-07-10T00:00:00.000Z,13,861,0.0012533111125811,560231.8448383,20.5335,-0.0987238,3.5552569,-4.38688616,29.48354581,19.75041538,38.55391166,13094628.052636052,0.0008,26319533.36,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0012537146918115,46.10294073670244,-9.8494632423023e-07
Botto,BOTTO,46599476.21195026,100000000.0,100000000.0,2021-11-11T09:51:21.000Z,17,862,0.2803353879566962,44569.96106364,-16.0178,0.02464933,6.32033651,6.97164614,-13.84533146,117.63989043,106.97958669,13063482.242455916,0.0,28033538.8,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.2756339699837274,88.98613107275614,0.0018339065075317906
Pintu Token,PTU,23362132.0,299844842.0,300000000.0,2021-11-09T14:27:20.000Z,3,863,0.5567571869449095,137826.95027002,66.6605,1.6830005,5.79358805,61.67924805,91.17132312,122.94823303,145.44060378,13007034.893355653,0.0,167027156.08,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.5444749285824001,56.64347664403339,0.012077935000899709
LimeWire,LMWR,50002566.0,910545267.0,,2023-04-17T05:39:22.000Z,21,864,0.257648606838147,1198309.84524387,18.0753,1.69328992,8.18565738,0.42630197,30.59222083,180.90919357,191.78470761,12883091.4682325,0.0,0.0,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.24515522741126447,86.86350355876607,0.0038709998779849764
